Area Code,State,Market,Market Size,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,ProductId,Date,Product Type,Product,Type
816,Missouri,Central,Small Market,-57,19,138,120,56,37,1439,9,8/1/2011 0:00,Herbal Tea,Lemon,Decaf
816,Missouri,Central,Small Market,9,47,82,35,38,11,191,11,2/1/2010 0:00,Tea,Darjeeling,Regular
816,Missouri,Central,Small Market,19,60,105,45,41,14,253,11,8/1/2010 0:00,Tea,Darjeeling,Regular
816,Missouri,Central,Small Market,19,55,95,41,38,13,239,11,6/1/2011 0:00,Tea,Darjeeling,Regular
816,Missouri,Central,Small Market,1,49,89,40,48,15,219,12,7/1/2010 0:00,Tea,Earl Grey,Regular
816,Missouri,Central,Small Market,1,49,88,40,45,15,219,12,7/1/2011 0:00,Tea,Earl Grey,Regular
816,Missouri,Central,Small Market,-24,25,48,20,41,7,218,12,12/1/2011 0:00,Tea,Earl Grey,Regular
817,Texas,South,Major Market,253,277,507,235,87,72,1060,2,5/1/2011 0:00,Coffee,Columbian,Regular
817,Texas,South,Major Market,197,179,322,123,46,34,915,5,10/1/2011 0:00,Espresso,Caffe Mocha,Regular
817,Texas,South,Major Market,28,74,129,55,46,18,336,8,4/1/2010 0:00,Herbal Tea,Chamomile,Decaf
817,Texas,South,Major Market,26,62,107,46,40,15,415,8,8/1/2011 0:00,Herbal Tea,Chamomile,Decaf
817,Texas,South,Major Market,59,114,189,75,55,24,-1050,4,11/1/2010 0:00,Espresso,Caffe Latte,Regular
817,Texas,South,Major Market,41,79,130,52,46,17,-587,4,8/1/2011 0:00,Espresso,Caffe Latte,Regular
818,California,West,Major Market,-76,-13,110,123,63,39,964,1,4/1/2010 0:00,Coffee,Amaretto,Regular
818,California,West,Major Market,-74,-13,109,122,61,39,2555,1,10/1/2010 0:00,Coffee,Amaretto,Regular
818,California,West,Major Market,367,390,693,260,143,91,2548,2,10/1/2011 0:00,Coffee,Columbian,Regular
818,California,West,Major Market,-117,-26,122,148,91,48,1071,3,2/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
818,California,West,Major Market,-209,-32,169,191,109,63,1564,3,4/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
818,California,West,Major Market,-178,-24,147,162,96,53,3421,3,9/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
818,California,West,Major Market,30,79,131,52,49,17,662,13,8/1/2010 0:00,Tea,Green Tea,Regular
818,California,West,Major Market,80,108,192,72,54,23,541,13,3/1/2011 0:00,Tea,Green Tea,Regular
818,California,West,Major Market,17,145,250,105,128,95,725,5,1/1/2010 0:00,Espresso,Caffe Mocha,Regular
818,California,West,Major Market,26,168,289,121,142,109,912,5,11/1/2010 0:00,Espresso,Caffe Mocha,Regular
818,California,West,Major Market,344,367,672,311,110,96,1296,9,8/1/2011 0:00,Herbal Tea,Lemon,Decaf
818,California,West,Major Market,64,74,141,58,31,19,548,10,9/1/2011 0:00,Herbal Tea,Mint,Decaf
818,California,West,Major Market,167,266,532,266,99,74,1819,4,7/1/2010 0:00,Espresso,Caffe Latte,Regular
830,Texas,South,Major Market,246,253,498,214,87,66,923,2,3/1/2011 0:00,Coffee,Columbian,Regular
830,Texas,South,Major Market,155,152,254,104,37,29,821,5,5/1/2011 0:00,Espresso,Caffe Mocha,Regular
830,Texas,South,Major Market,27,72,125,53,45,17,410,8,9/1/2010 0:00,Herbal Tea,Chamomile,Decaf
830,Texas,South,Major Market,28,64,107,43,36,13,424,9,9/1/2010 0:00,Herbal Tea,Lemon,Decaf
830,Texas,South,Major Market,53,108,180,72,55,23,558,4,1/1/2010 0:00,Espresso,Caffe Latte,Regular
830,Texas,South,Major Market,39,90,150,60,51,19,-718,4,9/1/2010 0:00,Espresso,Caffe Latte,Regular
831,California,West,Major Market,220,335,587,252,115,83,1316,6,4/1/2010 0:00,Espresso,Decaf Espresso,Decaf
831,California,West,Major Market,143,191,323,132,48,36,994,8,8/1/2010 0:00,Herbal Tea,Chamomile,Decaf
831,California,West,Major Market,72,112,199,87,40,28,564,10,7/1/2010 0:00,Herbal Tea,Mint,Decaf
831,California,West,Major Market,199,179,322,123,45,34,915,11,10/1/2011 0:00,Tea,Darjeeling,Regular
831,California,West,Major Market,98,136,230,94,38,26,608,12,7/1/2010 0:00,Tea,Earl Grey,Regular
831,California,West,Major Market,142,229,457,228,87,63,1436,4,2/1/2010 0:00,Espresso,Caffe Latte,Regular
832,Texas,South,Major Market,161,247,456,209,86,64,969,2,4/1/2010 0:00,Coffee,Columbian,Regular
832,Texas,South,Major Market,142,132,238,91,36,25,777,5,4/1/2011 0:00,Espresso,Caffe Mocha,Regular
832,Texas,South,Major Market,98,136,230,94,38,26,608,6,7/1/2010 0:00,Espresso,Decaf Espresso,Decaf
832,Texas,South,Major Market,125,117,211,81,33,22,460,6,4/1/2011 0:00,Espresso,Decaf Espresso,Decaf
832,Texas,South,Major Market,24,68,118,50,44,16,397,8,6/1/2010 0:00,Herbal Tea,Chamomile,Decaf
832,Texas,South,Major Market,48,102,170,68,54,22,9,4,4/1/2010 0:00,Espresso,Caffe Latte,Regular
832,Texas,South,Major Market,55,110,182,72,55,23,-868,4,10/1/2010 0:00,Espresso,Caffe Latte,Regular
845,New York,East,Major Market,370,548,912,364,178,127,2654,2,7/1/2010 0:00,Coffee,Columbian,Regular
845,New York,East,Major Market,368,546,910,364,178,127,2617,2,8/1/2010 0:00,Coffee,Columbian,Regular
845,New York,East,Major Market,271,420,699,279,149,97,2642,2,12/1/2010 0:00,Coffee,Columbian,Regular
845,New York,East,Major Market,79,112,189,77,33,21,449,13,2/1/2010 0:00,Tea,Green Tea,Regular
845,New York,East,Major Market,145,145,243,100,37,28,598,13,8/1/2011 0:00,Tea,Green Tea,Regular
845,New York,East,Major Market,-202,-56,69,125,146,113,3142,5,10/1/2010 0:00,Espresso,Caffe Mocha,Regular
845,New York,East,Major Market,-309,-62,67,125,146,113,1118,5,3/1/2011 0:00,Espresso,Caffe Mocha,Regular
845,New York,East,Major Market,-326,-72,71,144,153,131,1979,5,6/1/2011 0:00,Espresso,Caffe Mocha,Regular
845,New York,East,Major Market,-332,-69,70,135,155,122,3641,5,12/1/2011 0:00,Espresso,Caffe Mocha,Regular
845,New York,East,Major Market,129,258,513,255,129,96,1622,9,10/1/2010 0:00,Herbal Tea,Lemon,Decaf
845,New York,East,Major Market,137,239,577,302,147,114,1518,9,9/1/2011 0:00,Herbal Tea,Lemon,Decaf
845,New York,East,Major Market,-113,-27,180,207,86,64,965,10,1/1/2010 0:00,Herbal Tea,Mint,Decaf
845,New York,East,Major Market,-178,-33,192,213,87,66,1214,10,2/1/2011 0:00,Herbal Tea,Mint,Decaf
845,New York,East,Major Market,-353,-139,119,251,99,77,3948,10,9/1/2011 0:00,Herbal Tea,Mint,Decaf
845,New York,East,Major Market,157,145,261,100,39,28,981,11,9/1/2011 0:00,Tea,Darjeeling,Regular
845,New York,East,Major Market,121,163,276,113,42,31,897,12,6/1/2010 0:00,Tea,Earl Grey,Regular
847,Illinois,Central,Major Market,163,271,467,196,108,64,1167,2,8/1/2010 0:00,Coffee,Columbian,Regular
847,Illinois,Central,Major Market,194,310,534,224,116,73,1191,2,12/1/2010 0:00,Coffee,Columbian,Regular
847,Illinois,Central,Major Market,95,150,254,104,55,33,596,3,2/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
847,Illinois,Central,Major Market,168,185,309,127,59,40,671,3,5/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
847,Illinois,Central,Major Market,207,222,373,154,67,49,833,3,7/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
847,Illinois,Central,Major Market,171,176,318,122,61,39,801,3,9/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
847,Illinois,Central,Major Market,157,165,296,113,59,36,803,3,11/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
847,Illinois,Central,Major Market,167,266,532,266,99,74,1797,6,8/1/2010 0:00,Espresso,Decaf Espresso,Decaf
847,Illinois,Central,Major Market,129,212,423,211,83,59,1778,6,11/1/2010 0:00,Espresso,Decaf Espresso,Decaf
847,Illinois,Central,Major Market,230,266,527,266,92,74,1797,6,8/1/2011 0:00,Espresso,Decaf Espresso,Decaf
847,Illinois,Central,Major Market,191,212,451,211,83,59,1778,6,11/1/2011 0:00,Espresso,Decaf Espresso,Decaf
847,Illinois,Central,Major Market,141,132,238,91,37,25,777,8,4/1/2011 0:00,Herbal Tea,Chamomile,Decaf
847,Illinois,Central,Major Market,39,68,120,52,29,17,554,9,8/1/2010 0:00,Herbal Tea,Lemon,Decaf
847,Illinois,Central,Major Market,99,137,232,95,38,26,809,10,2/1/2010 0:00,Herbal Tea,Mint,Decaf
847,Illinois,Central,Major Market,88,124,210,86,36,24,499,11,5/1/2010 0:00,Tea,Darjeeling,Regular
847,Illinois,Central,Major Market,48,73,123,50,25,14,589,11,11/1/2010 0:00,Tea,Darjeeling,Regular
847,Illinois,Central,Major Market,121,124,208,86,33,24,499,11,5/1/2011 0:00,Tea,Darjeeling,Regular
847,Illinois,Central,Major Market,55,110,182,72,55,23,650,12,10/1/2010 0:00,Tea,Earl Grey,Regular
850,Florida,East,Major Market,104,172,286,114,68,37,810,2,8/1/2010 0:00,Coffee,Columbian,Regular
850,Florida,East,Major Market,108,134,237,88,61,29,653,2,4/1/2011 0:00,Coffee,Columbian,Regular
850,Florida,East,Major Market,105,164,282,118,59,36,636,3,6/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
850,Florida,East,Major Market,65,68,123,47,24,13,772,13,2/1/2011 0:00,Tea,Green Tea,Regular
850,Florida,East,Major Market,24,128,234,92,112,83,541,5,2/1/2011 0:00,Espresso,Caffe Mocha,Regular
850,Florida,East,Major Market,25,132,242,95,115,86,554,5,4/1/2011 0:00,Espresso,Caffe Mocha,Regular
850,Florida,East,Major Market,23,129,219,92,104,83,599,5,5/1/2011 0:00,Espresso,Caffe Mocha,Regular
850,Florida,East,Major Market,73,132,231,99,59,32,565,6,8/1/2010 0:00,Espresso,Decaf Espresso,Decaf
850,Florida,East,Major Market,53,62,123,48,29,15,623,8,1/1/2011 0:00,Herbal Tea,Chamomile,Decaf
850,Florida,East,Major Market,16,70,126,56,54,21,385,9,10/1/2010 0:00,Herbal Tea,Lemon,Decaf
850,Florida,East,Major Market,42,84,154,70,42,21,957,10,2/1/2010 0:00,Herbal Tea,Mint,Decaf
850,Florida,East,Major Market,58,82,161,69,43,21,965,10,4/1/2011 0:00,Herbal Tea,Mint,Decaf
850,Florida,East,Major Market,97,123,224,103,49,31,1073,10,8/1/2011 0:00,Herbal Tea,Mint,Decaf
850,Florida,East,Major Market,35,56,94,38,21,10,871,11,10/1/2010 0:00,Tea,Darjeeling,Regular
850,Florida,East,Major Market,42,48,85,32,20,8,817,11,2/1/2011 0:00,Tea,Darjeeling,Regular
857,Massachusetts,East,Major Market,348,402,474,72,54,23,-3004,2,10/1/2010 0:00,Coffee,Columbian,Regular
857,Massachusetts,East,Major Market,505,395,501,75,55,24,235,2,2/1/2011 0:00,Coffee,Columbian,Regular
857,Massachusetts,East,Major Market,516,402,505,72,54,23,-3004,2,10/1/2011 0:00,Coffee,Columbian,Regular
857,Massachusetts,East,Major Market,481,379,484,75,55,24,-3287,2,11/1/2011 0:00,Coffee,Columbian,Regular
857,Massachusetts,East,Major Market,15,32,53,21,17,5,449,13,3/1/2010 0:00,Tea,Green Tea,Regular
857,Massachusetts,East,Major Market,25,44,73,29,19,8,490,13,12/1/2010 0:00,Tea,Green Tea,Regular
857,Massachusetts,East,Major Market,-46,46,104,52,77,47,520,5,9/1/2011 0:00,Espresso,Caffe Mocha,Regular
857,Massachusetts,East,Major Market,12,65,118,53,53,20,361,9,5/1/2010 0:00,Herbal Tea,Lemon,Decaf
857,Massachusetts,East,Major Market,6,57,102,45,51,17,409,9,9/1/2010 0:00,Herbal Tea,Lemon,Decaf
857,Massachusetts,East,Major Market,22,69,132,55,54,20,410,9,11/1/2011 0:00,Herbal Tea,Lemon,Decaf
857,Massachusetts,East,Major Market,22,42,71,29,20,8,835,11,5/1/2010 0:00,Tea,Darjeeling,Regular
857,Massachusetts,East,Major Market,26,36,59,24,16,6,856,11,6/1/2011 0:00,Tea,Darjeeling,Regular
857,Massachusetts,East,Major Market,113,146,288,145,60,40,1292,7,8/1/2011 0:00,Espresso,Regular Espresso,Regular
857,Massachusetts,East,Major Market,129,153,326,153,66,42,1319,7,12/1/2011 0:00,Espresso,Regular Espresso,Regular
858,California,West,Major Market,-192,-67,86,154,67,49,2105,1,8/1/2011 0:00,Coffee,Amaretto,Regular
858,California,West,Major Market,384,405,719,270,146,94,2041,2,3/1/2011 0:00,Coffee,Columbian,Regular
858,California,West,Major Market,58,114,189,75,56,24,549,13,2/1/2010 0:00,Tea,Green Tea,Regular
858,California,West,Major Market,80,112,189,77,32,21,449,12,2/1/2010 0:00,Tea,Earl Grey,Regular
860,Connecticut,East,Small Market,91,155,258,103,64,33,1130,2,9/1/2010 0:00,Coffee,Columbian,Regular
860,Connecticut,East,Small Market,115,188,313,125,73,41,1119,2,10/1/2010 0:00,Coffee,Columbian,Regular
860,Connecticut,East,Small Market,180,195,346,130,74,42,945,2,2/1/2011 0:00,Coffee,Columbian,Regular
860,Connecticut,East,Small Market,169,186,329,123,72,40,932,2,3/1/2011 0:00,Coffee,Columbian,Regular
860,Connecticut,East,Small Market,18,37,62,25,19,7,769,13,3/1/2010 0:00,Tea,Green Tea,Regular
860,Connecticut,East,Small Market,15,31,51,20,16,5,814,13,7/1/2010 0:00,Tea,Green Tea,Regular
860,Connecticut,East,Small Market,17,34,57,23,17,6,809,13,9/1/2010 0:00,Tea,Green Tea,Regular
860,Connecticut,East,Small Market,23,34,56,23,16,6,787,13,5/1/2011 0:00,Tea,Green Tea,Regular
860,Connecticut,East,Small Market,21,31,51,20,15,5,814,13,7/1/2011 0:00,Tea,Green Tea,Regular
860,Connecticut,East,Small Market,7,105,180,75,98,68,522,5,1/1/2010 0:00,Espresso,Caffe Mocha,Regular
860,Connecticut,East,Small Market,3,90,155,65,87,58,513,5,2/1/2010 0:00,Espresso,Caffe Mocha,Regular
860,Connecticut,East,Small Market,0,87,150,63,87,57,506,5,3/1/2010 0:00,Espresso,Caffe Mocha,Regular
860,Connecticut,East,Small Market,0,87,150,63,87,57,521,5,4/1/2010 0:00,Espresso,Caffe Mocha,Regular
860,Connecticut,East,Small Market,-5,66,113,47,71,42,622,5,7/1/2010 0:00,Espresso,Caffe Mocha,Regular
860,Connecticut,East,Small Market,-8,61,105,44,69,39,617,5,8/1/2010 0:00,Espresso,Caffe Mocha,Regular
860,Connecticut,East,Small Market,-3,75,127,53,72,48,597,5,6/1/2011 0:00,Espresso,Caffe Mocha,Regular
860,Connecticut,East,Small Market,26,71,124,53,45,17,299,6,3/1/2010 0:00,Espresso,Decaf Espresso,Decaf
860,Connecticut,East,Small Market,23,65,113,48,42,15,380,6,9/1/2010 0:00,Espresso,Decaf Espresso,Decaf
860,Connecticut,East,Small Market,21,64,111,47,43,15,375,6,10/1/2010 0:00,Espresso,Decaf Espresso,Decaf
860,Connecticut,East,Small Market,26,71,124,53,45,17,380,6,11/1/2010 0:00,Espresso,Decaf Espresso,Decaf
860,Connecticut,East,Small Market,36,68,127,51,44,16,311,6,4/1/2011 0:00,Espresso,Decaf Espresso,Decaf
860,Connecticut,East,Small Market,30,65,112,48,40,15,334,6,5/1/2011 0:00,Espresso,Decaf Espresso,Decaf
860,Connecticut,East,Small Market,22,57,99,43,38,14,388,6,7/1/2011 0:00,Espresso,Decaf Espresso,Decaf
860,Connecticut,East,Small Market,40,105,190,85,65,32,494,9,1/1/2010 0:00,Herbal Tea,Lemon,Decaf
860,Connecticut,East,Small Market,33,96,173,77,63,29,529,9,5/1/2010 0:00,Herbal Tea,Lemon,Decaf
860,Connecticut,East,Small Market,28,88,160,72,60,27,606,9,8/1/2010 0:00,Herbal Tea,Lemon,Decaf
860,Connecticut,East,Small Market,38,102,184,82,64,31,601,9,11/1/2010 0:00,Herbal Tea,Lemon,Decaf
860,Connecticut,East,Small Market,62,105,213,85,68,32,494,9,1/1/2011 0:00,Herbal Tea,Lemon,Decaf
860,Connecticut,East,Small Market,44,93,167,76,57,28,580,9,6/1/2011 0:00,Herbal Tea,Lemon,Decaf
860,Connecticut,East,Small Market,44,93,167,76,57,28,613,9,7/1/2011 0:00,Herbal Tea,Lemon,Decaf
860,Connecticut,East,Small Market,40,85,163,68,58,25,619,9,12/1/2011 0:00,Herbal Tea,Lemon,Decaf
860,Connecticut,East,Small Market,46,90,165,75,44,23,956,10,2/1/2010 0:00,Herbal Tea,Mint,Decaf
860,Connecticut,East,Small Market,46,91,167,76,45,23,965,10,4/1/2010 0:00,Herbal Tea,Mint,Decaf
860,Connecticut,East,Small Market,35,77,142,65,42,20,1053,10,10/1/2010 0:00,Herbal Tea,Mint,Decaf
860,Connecticut,East,Small Market,73,92,190,78,47,24,965,10,1/1/2011 0:00,Herbal Tea,Mint,Decaf
860,Connecticut,East,Small Market,42,65,109,44,23,12,844,11,5/1/2010 0:00,Tea,Darjeeling,Regular
860,Connecticut,East,Small Market,36,59,99,40,23,11,881,11,10/1/2010 0:00,Tea,Darjeeling,Regular
860,Connecticut,East,Small Market,47,73,123,50,26,14,898,11,12/1/2010 0:00,Tea,Darjeeling,Regular
860,Connecticut,East,Small Market,70,72,129,49,25,13,809,11,3/1/2011 0:00,Tea,Darjeeling,Regular
860,Connecticut,East,Small Market,61,64,115,44,23,12,886,11,9/1/2011 0:00,Tea,Darjeeling,Regular
860,Connecticut,East,Small Market,76,78,141,54,27,15,885,11,11/1/2011 0:00,Tea,Darjeeling,Regular
863,Florida,East,Major Market,110,125,228,89,51,27,481,3,3/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
863,Florida,East,Major Market,138,159,271,114,55,35,555,3,5/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
863,Florida,East,Major Market,46,70,118,48,24,13,851,13,10/1/2010 0:00,Tea,Green Tea,Regular
863,Florida,East,Major Market,30,51,85,34,21,9,863,13,12/1/2010 0:00,Tea,Green Tea,Regular
863,Florida,East,Major Market,17,130,223,93,113,84,692,5,9/1/2010 0:00,Espresso,Caffe Mocha,Regular
863,Florida,East,Major Market,62,117,204,87,55,28,472,6,5/1/2010 0:00,Espresso,Decaf Espresso,Decaf
863,Florida,East,Major Market,71,130,227,97,59,32,575,6,7/1/2010 0:00,Espresso,Decaf Espresso,Decaf
863,Florida,East,Major Market,58,114,199,85,56,28,555,6,9/1/2010 0:00,Espresso,Decaf Espresso,Decaf
863,Florida,East,Major Market,34,62,110,48,28,15,623,8,1/1/2010 0:00,Herbal Tea,Chamomile,Decaf
863,Florida,East,Major Market,35,63,112,49,28,16,611,8,3/1/2010 0:00,Herbal Tea,Chamomile,Decaf
863,Florida,East,Major Market,36,65,115,50,29,16,587,8,7/1/2010 0:00,Herbal Tea,Chamomile,Decaf
863,Florida,East,Major Market,27,48,81,33,21,9,813,11,3/1/2010 0:00,Tea,Darjeeling,Regular
863,Florida,East,Major Market,40,48,86,33,21,9,813,11,3/1/2011 0:00,Tea,Darjeeling,Regular
863,Florida,East,Major Market,44,53,88,36,20,10,838,11,5/1/2011 0:00,Tea,Darjeeling,Regular
903,Texas,South,Major Market,63,100,178,78,37,25,593,3,4/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
903,Texas,South,Major Market,106,144,243,99,38,27,766,5,2/1/2010 0:00,Espresso,Caffe Mocha,Regular
903,Texas,South,Major Market,20,63,110,47,43,15,420,8,7/1/2010 0:00,Herbal Tea,Chamomile,Decaf
903,Texas,South,Major Market,33,68,117,50,41,16,397,8,6/1/2011 0:00,Herbal Tea,Chamomile,Decaf
903,Texas,South,Major Market,58,90,160,60,51,19,-718,4,9/1/2011 0:00,Espresso,Caffe Latte,Regular
904,Florida,East,Major Market,78,141,235,94,63,31,697,2,5/1/2010 0:00,Coffee,Columbian,Regular
904,Florida,East,Major Market,99,167,278,111,68,36,767,2,6/1/2010 0:00,Coffee,Columbian,Regular
904,Florida,East,Major Market,104,172,286,114,68,37,822,2,7/1/2010 0:00,Coffee,Columbian,Regular
904,Florida,East,Major Market,99,126,224,84,59,27,632,2,3/1/2011 0:00,Coffee,Columbian,Regular
904,Florida,East,Major Market,132,143,261,102,54,31,666,3,11/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
904,Florida,East,Major Market,63,91,154,63,28,17,864,13,8/1/2010 0:00,Tea,Green Tea,Regular
904,Florida,East,Major Market,49,75,126,51,26,14,857,13,9/1/2010 0:00,Tea,Green Tea,Regular
904,Florida,East,Major Market,70,72,129,49,25,13,767,13,3/1/2011 0:00,Tea,Green Tea,Regular
904,Florida,East,Major Market,70,72,129,49,25,13,779,13,4/1/2011 0:00,Tea,Green Tea,Regular
904,Florida,East,Major Market,87,91,153,63,26,17,864,13,8/1/2011 0:00,Tea,Green Tea,Regular
904,Florida,East,Major Market,42,47,83,31,19,8,856,13,11/1/2011 0:00,Tea,Green Tea,Regular
904,Florida,East,Major Market,58,112,195,83,54,27,433,6,4/1/2010 0:00,Espresso,Decaf Espresso,Decaf
904,Florida,East,Major Market,101,132,229,99,55,32,565,6,8/1/2011 0:00,Espresso,Decaf Espresso,Decaf
904,Florida,East,Major Market,15,29,54,22,19,7,573,8,10/1/2011 0:00,Herbal Tea,Chamomile,Decaf
904,Florida,East,Major Market,18,32,60,24,20,7,567,8,12/1/2011 0:00,Herbal Tea,Chamomile,Decaf
904,Florida,East,Major Market,19,74,133,59,55,22,403,9,7/1/2010 0:00,Herbal Tea,Lemon,Decaf
904,Florida,East,Major Market,20,66,134,54,56,20,312,9,1/1/2011 0:00,Herbal Tea,Lemon,Decaf
904,Florida,East,Major Market,18,65,126,53,53,20,306,9,2/1/2011 0:00,Herbal Tea,Lemon,Decaf
904,Florida,East,Major Market,23,72,129,58,51,22,338,9,5/1/2011 0:00,Herbal Tea,Lemon,Decaf
904,Florida,East,Major Market,55,103,189,86,48,26,1081,10,7/1/2010 0:00,Herbal Tea,Mint,Decaf
904,Florida,East,Major Market,71,94,185,80,46,24,1055,10,10/1/2011 0:00,Herbal Tea,Mint,Decaf
904,Florida,East,Major Market,30,51,85,34,21,9,821,11,4/1/2010 0:00,Tea,Darjeeling,Regular
904,Florida,East,Major Market,45,51,91,34,21,9,821,11,4/1/2011 0:00,Tea,Darjeeling,Regular
909,California,West,Major Market,-27,28,132,104,55,33,685,1,2/1/2010 0:00,Coffee,Amaretto,Regular
909,California,West,Major Market,-110,-13,116,122,61,39,2555,1,10/1/2011 0:00,Coffee,Amaretto,Regular
909,California,West,Major Market,-120,-24,138,162,96,53,3421,3,9/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
909,California,West,Major Market,-127,-27,146,173,100,57,3909,3,11/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
909,California,West,Major Market,-217,-36,200,238,113,78,2797,3,7/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
909,California,West,Major Market,362,392,681,295,121,97,1714,6,8/1/2011 0:00,Espresso,Decaf Espresso,Decaf
909,California,West,Major Market,99,112,197,87,37,28,564,10,7/1/2011 0:00,Herbal Tea,Mint,Decaf
914,New York,East,Major Market,508,546,902,364,166,127,2617,2,8/1/2011 0:00,Coffee,Columbian,Regular
914,New York,East,Major Market,70,73,131,50,26,14,589,13,11/1/2011 0:00,Tea,Green Tea,Regular
914,New York,East,Major Market,-205,-59,66,125,146,113,1382,5,4/1/2010 0:00,Espresso,Caffe Mocha,Regular
914,New York,East,Major Market,-236,-72,72,144,164,131,1979,5,6/1/2010 0:00,Espresso,Caffe Mocha,Regular
914,New York,East,Major Market,-300,-56,74,125,146,113,3142,5,10/1/2011 0:00,Espresso,Caffe Mocha,Regular
914,New York,East,Major Market,-300,-60,65,121,142,109,3385,5,11/1/2011 0:00,Espresso,Caffe Mocha,Regular
914,New York,East,Major Market,-119,-32,182,214,87,66,1480,10,3/1/2010 0:00,Herbal Tea,Mint,Decaf
914,New York,East,Major Market,-156,-65,160,225,91,69,4742,10,11/1/2010 0:00,Herbal Tea,Mint,Decaf
914,New York,East,Major Market,-197,-46,196,244,90,75,2636,10,6/1/2011 0:00,Herbal Tea,Mint,Decaf
914,New York,East,Major Market,-226,-62,196,260,95,80,3076,10,7/1/2011 0:00,Herbal Tea,Mint,Decaf
914,New York,East,Major Market,184,178,298,123,42,34,947,11,6/1/2011 0:00,Tea,Darjeeling,Regular
914,New York,East,Major Market,133,178,301,123,45,34,941,12,8/1/2010 0:00,Tea,Earl Grey,Regular
914,New York,East,Major Market,153,152,254,104,38,29,952,12,7/1/2011 0:00,Tea,Earl Grey,Regular
914,New York,East,Major Market,188,172,309,118,45,33,930,12,11/1/2011 0:00,Tea,Earl Grey,Regular
914,New York,East,Major Market,349,325,601,239,90,66,1262,7,4/1/2011 0:00,Espresso,Regular Espresso,Regular
915,Texas,South,Major Market,26,52,92,40,26,13,536,3,11/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
915,Texas,South,Major Market,104,109,206,84,39,27,603,3,3/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
915,Texas,South,Major Market,188,172,309,118,45,33,930,5,11/1/2011 0:00,Espresso,Caffe Mocha,Regular
915,Texas,South,Major Market,78,111,187,76,33,21,580,6,10/1/2010 0:00,Espresso,Decaf Espresso,Decaf
915,Texas,South,Major Market,27,71,123,52,44,17,361,8,5/1/2010 0:00,Herbal Tea,Chamomile,Decaf
915,Texas,South,Major Market,49,80,149,60,47,19,329,8,2/1/2011 0:00,Herbal Tea,Chamomile,Decaf
915,Texas,South,Major Market,37,71,122,52,41,17,361,8,5/1/2011 0:00,Herbal Tea,Chamomile,Decaf
915,Texas,South,Major Market,52,72,129,49,37,15,351,9,3/1/2011 0:00,Herbal Tea,Lemon,Decaf
916,California,West,Major Market,-2,50,145,95,52,30,608,1,1/1/2010 0:00,Coffee,Amaretto,Regular
916,California,West,Major Market,-61,16,133,109,57,34,796,1,3/1/2011 0:00,Coffee,Amaretto,Regular
916,California,West,Major Market,-83,3,124,113,59,36,2758,1,11/1/2011 0:00,Coffee,Amaretto,Regular
916,California,West,Major Market,-141,-32,159,191,109,63,1564,3,4/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
916,California,West,Major Market,26,169,290,121,143,110,712,5,2/1/2010 0:00,Espresso,Caffe Mocha,Regular
916,California,West,Major Market,39,169,309,121,143,110,712,5,2/1/2011 0:00,Espresso,Caffe Mocha,Regular
916,California,West,Major Market,39,168,308,121,142,109,912,5,11/1/2011 0:00,Espresso,Caffe Mocha,Regular
916,California,West,Major Market,211,324,567,243,113,80,1260,6,3/1/2010 0:00,Espresso,Decaf Espresso,Decaf
916,California,West,Major Market,197,191,320,132,45,36,994,8,8/1/2011 0:00,Herbal Tea,Chamomile,Decaf
916,California,West,Major Market,132,124,224,86,35,24,1003,8,12/1/2011 0:00,Herbal Tea,Chamomile,Decaf
916,California,West,Major Market,249,367,678,311,118,96,1296,9,8/1/2010 0:00,Herbal Tea,Lemon,Decaf
916,California,West,Major Market,134,179,302,123,45,34,959,11,12/1/2010 0:00,Tea,Darjeeling,Regular
916,California,West,Major Market,125,117,211,81,33,22,441,12,3/1/2011 0:00,Tea,Earl Grey,Regular
916,California,West,Major Market,167,266,532,266,99,74,1797,4,8/1/2010 0:00,Espresso,Caffe Latte,Regular
916,California,West,Major Market,157,251,501,250,94,70,1820,4,12/1/2010 0:00,Espresso,Caffe Latte,Regular
917,New York,East,Major Market,245,387,645,258,142,90,2067,2,2/1/2010 0:00,Coffee,Columbian,Regular
